Time	X	Y	WeightA	WeightB	Acc1X	Acc1Y	Acc1Z	Gyro1X	Gyro1Y	Gyro1Z	Mag1X	Mag1Y	Mag1Z	Yaw1	Pitch1	Roll1	Acc2X	Acc2Y	Acc2Z	Gyro2X	Gyro2Y	Gyro2Z	Mag2X	Mag2Y	Mag2Z	Yaw2	Pitch2	Roll2	
11145	6,31	7,06	23,9	76,2																									
11150	6,50	7,11	23,3	76,8																									
11155	6,70	7,16	22,6	77,6																									
11160	6,87	7,19	22,1	78,2																									
11165	7,05	7,23	21,4	78,8																									
11170	7,25	7,32	20,8	79,5																									
11175	7,42	7,34	20,4	80,1																									
11180	7,62	7,42	19,8	80,7																									
11185	7,72	7,43	19,4	81,1																									
11190	7,87	7,49	18,9	81,6																									
11195	8,00	7,52	18,4	82,1																									
11200	8,09	7,52	18,2	82,5																									
11205	8,26	7,57	17,7	83,0																									
11210	8,38	7,56	17,2	83,4																									
11215	8,49	7,62	16,8	83,8																									
11220	8,59	7,64	16,4	84,1																									
11225	8,69	7,65	16,0	84,5																									
11230	8,79	7,64	15,7	84,8																									
11235	8,86	7,66	15,4	85,1																									
11240	8,95	7,67	15,0	85,3																									
11245	9,03	7,68	14,8	85,6																									
11250	9,12	7,66	14,5	85,9																									
11255	9,19	7,64	14,2	86,2																									
11260	9,25	7,64	13,9	86,6																									
11265	9,34	7,62	13,7	86,8																									
11270	9,38	7,64	13,6	87,0																									
11275	9,43	7,64	13,4	87,0																									
11280	9,46	7,62	13,3	87,1																									
11285	9,52	7,59	13,1	87,3																									
11290	9,51	7,56	13,2	87,5																									
11295	9,56	7,53	13,0	87,7																									
11300	9,56	7,50	13,0	87,9																									
11305	9,61	7,48	12,9	88,0																									
11310	9,63	7,47	12,8	88,2																									
11315	9,65	7,42	12,8	88,4																									
11320	9,72	7,43	12,7	88,6																									
11325	9,73	7,40	12,6	88,9																									
11330	9,75	7,39	12,5	89,1																									
11335	9,80	7,36	12,4	89,3																									
11340	9,87	7,32	12,2	89,6																									
11345	9,90	7,31	12,2	89,8																									
11350	9,95	7,27	12,0	89,8																									
11355	10,02	7,26	11,7	89,9																									
11360	10,06	7,21	11,7	90,1																									
11365	10,14	7,20	11,5	90,4																									
11370	10,18	7,17	11,4	90,5																									
11375	10,25	7,14	11,3	90,8																									
11380	10,32	7,10	11,1	91,1																									
11385	10,37	7,01	10,9	91,2																									
11390	10,42	6,94	10,8	91,5																									
11395	10,46	6,89	10,7	91,6																									
11400	10,52	6,84	10,4	91,7																									
11405	10,62	6,81	10,2	92,0																									
11410	10,69	6,74	10,1	92,2																									
11415	10,75	6,66	9,9	92,5																									
11420	10,79	6,63	9,8	92,7																									
11425	10,91	6,57	9,5	93,0																									
11430	10,96	6,49	9,3	93,2																									
11435	11,02	6,48	9,1	93,4																									
11440	11,09	6,38	8,9	93,6																									
11445	11,21	6,35	8,7	93,7																									
11450	11,25	6,29	8,4	93,8																									
11455	11,33	6,25	8,3	93,9																									
11460	11,39	6,20	8,1	93,9																									
11465	11,43	6,17	8,0	94,1																									
11470	11,50	6,12	7,8	94,1																									
11475	11,57	6,07	7,6	94,2																									
11480	11,64	6,03	7,5	94,3																									
11485	11,69	6,01	7,4	94,3																									
11490	11,71	5,92	7,3	94,4																									
11495	11,77	5,88	7,1	94,4																									
11500	11,82	5,79	7,0	94,4																									
11505	11,89	5,71	6,8	94,3																									
11510	11,96	5,67	6,7	94,4																									
11515	11,99	5,61	6,6	94,3																									
11520	12,01	5,54	6,6	94,4																									
11525	12,08	5,44	6,4	94,3																									
11530	12,14	5,40	6,2	94,4																									
11535	12,17	5,33	6,1	94,4																									
11540	12,20	5,29	6,0	94,6																									
11545	12,27	5,23	5,8	94,6																									
11550	12,31	5,16	5,7	94,6																									
11555	12,36	5,10	5,5	94,7																									
11560	12,39	5,06	5,4	94,8																									
11565	12,46	4,98	5,2	95,0																									
11570	12,51	4,92	5,1	95,1																									
11575	12,56	4,84	5,0	95,3																									
11580	12,59	4,81	4,8	95,5																									
11585	12,64	4,73	4,7	95,8																									
11590	12,68	4,66	4,6	95,9																									
11595	12,72	4,58	4,5	96,2																									
11600	12,75	4,51	4,4	96,3																									
11605	12,78	4,48	4,3	96,5																									
11610	12,82	4,36	4,2	96,6																									
11615	12,82	4,36	4,2	96,7																									
11620	12,87	4,31	4,1	96,8																									
11625	12,90	4,24	4,1	96,9																									
11630	12,91	4,20	4,0	96,8																									
11635	12,93	4,17	4,0	96,9																									
11640	12,94	4,14	4,0	97,0																									
11645	12,95	4,10	4,0	97,0																									
11650	12,96	4,06	4,0	97,0																									
11655	13,00	4,10	3,9	97,1																									
11660	13,00	4,05	4,0	97,1																									
11665	13,05	4,03	3,9	97,2																									
11670	13,01	4,00	4,0	97,2																									
11675	13,03	4,00	4,0	97,3																									
11680	13,08	4,03	3,9	97,3																									
11685	13,06	4,01	3,9	97,4																									
11690	13,05	4,01	4,0	97,5																									
11695	13,07	4,05	3,9	97,6																									
11700	13,11	4,04	3,9	97,7																									
11705	13,11	4,05	3,8	97,8																									
11710	13,12	4,08	3,8	98,0																									
11715	13,16	4,08	3,7	98,2																									
11720	13,14	4,13	3,7	98,3																									
11725	13,16	4,15	3,6	98,4																									
11730	13,20	4,14	3,6	98,4																									
11735	13,19	4,17	3,6	98,5																									
11740	13,18	4,22	3,5	98,6																									
11745	13,21	4,24	3,5	98,7																									
11750	13,22	4,27	3,4	98,7																									
11755	13,21	4,29	3,4	98,8																									
11760	13,24	4,32	3,4	98,8																									
11765	13,22	4,35	3,4	98,9																									
11770	13,24	4,37	3,4	98,9																									
11775	13,27	4,36	3,3	99,0																									
11780	13,26	4,34	3,3	99,0																									
11785	13,26	4,39	3,2	99,0																									
11790	13,29	4,43	3,2	99,1																									
11795	13,28	4,47	3,2	99,1																									
11800	13,33	4,46	3,1	99,1																									
11805	13,31	4,50	3,1	99,0																									
11810	13,35	4,51	3,0	99,0																									
11815	13,33	4,52	3,1	99,0																									
11820	13,33	4,52	3,0	98,9																									
11825	13,34	4,50	3,0	98,9																									
11830	13,36	4,52	3,0	98,9																									
11835	13,39	4,54	2,8	98,9																									
11840	13,39	4,50	2,8	98,9																									
11845	13,35	4,49	2,8	98,9																									
11850	13,38	4,49	2,8	99,0																									
11855	13,36	4,52	2,8	99,0																									
11860	13,39	4,54	2,6	99,1																									
11865	13,39	4,54	2,6	99,1																									
11870	13,43	4,51	2,5	99,1																									
11875	13,46	4,52	2,4	99,2																									
11880	13,42	4,50	2,4	99,2																									
11885	13,45	4,50	2,4	99,1																									
11890	13,44	4,48	2,4	99,1																									
11895	13,39	4,43	2,5	99,1																									
11900	13,43	4,42	2,4	99,0																									
11905	13,41	4,39	2,4	98,9																									
11910	13,43	4,40	2,4	98,9																									
11915	13,41	4,36	2,4	98,8																									
11920	13,40	4,35	2,5	98,8																									
11925	13,40	4,36	2,5	98,8																									
11930	13,42	4,34	2,5	98,8																									
11935	13,39	4,34	2,5	98,9																									
11940	13,41	4,32	2,4	98,9																									
11945	13,35	4,31	2,6	98,9																									
11950	13,35	4,33	2,6	99,1																									
11955	13,39	4,30	2,5	99,1																									
11960	13,40	4,26	2,4	99,1																									
11965	13,40	4,28	2,4	99,3																									
11970	13,37	4,24	2,5	99,3																									
11975	13,41	4,18	2,4	99,3																									
11980	13,41	4,15	2,3	99,4																									
11985	13,43	4,14	2,3	99,4																									
11990	13,42	4,08	2,3	99,4																									
11995	13,41	4,04	2,4	99,3																									
12000	13,39	4,00	2,4	99,3																									
12005	13,40	3,99	2,4	99,2																									
12010	13,37	3,95	2,5	99,1																									
12015	13,36	3,90	2,5	99,0																									
12020	13,36	3,85	2,5	98,9																									
12025	13,37	3,86	2,5	98,7																									
12030	13,34	3,79	2,6	98,6																									
12035	13,36	3,77	2,5	98,5																									
12040	13,36	3,76	2,6	98,4																									
12045	13,32	3,79	2,8	98,3																									
12050	13,30	3,73	2,8	98,2																									
12055	13,25	3,72	3,0	98,1																									
12060	13,32	3,73	2,9	98,0																									
12065	13,28	3,67	2,9	98,0																									
12070	13,29	3,66	2,9	98,0																									
12075	13,27	3,64	3,0	98,1																									
12080	13,27	3,59	3,1	98,0																									
12085	13,28	3,55	3,1	98,2																									
12090	13,23	3,54	3,2	98,2																									
12095	13,22	3,50	3,3	98,2																									
12100	13,22	3,48	3,3	98,2																									
12105	13,25	3,46	3,2	98,2																									
12110	13,21	3,45	3,3	98,2																									
12115	13,24	3,40	3,3	98,1																									
12120	13,19	3,38	3,4	98,0																									
12125	13,18	3,32	3,5	97,8																									
12130	13,16	3,29	3,6	97,8																									
12135	13,19	3,26	3,5	97,7																									
12140	13,17	3,23	3,7	97,6																									
12145	13,16	3,20	3,7	97,5																									
12150	13,16	3,15	3,7	97,5																									
12155	13,13	3,12	3,8	97,5																									
12160	13,12	3,09	3,9	97,5																									
12165	13,12	3,07	4,0	97,6																									
12170	13,10	3,06	4,0	97,6																									
12175	13,08	3,05	4,1	97,6																									
12180	13,12	3,05	4,0	97,7																									
12185	13,06	3,04	4,2	97,8																									
12190	13,06	3,01	4,2	97,9																									
12195	13,02	3,00	4,3	98,0																									
12200	13,02	3,00	4,4	98,1																									
12205	12,99	3,02	4,4	98,2																									
12210	12,99	3,01	4,4	98,2																									
12215	12,98	2,97	4,5	98,4																									
12220	12,97	2,96	4,5	98,5																									
12225	12,92	2,95	4,6	98,4																									
12230	12,93	2,92	4,6	98,3																									
12235	12,88	2,90	4,7	98,2																									
12240	12,89	2,88	4,8	98,2																									
12245	12,85	2,87	4,9	98,1																									
12250	12,82	2,84	5,0	97,9																									
12255	12,82	2,80	5,0	97,8																									
